0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone_pop,Black-alone_pop,Native_American-American_Indian-alone_pop,Asian-alone_pop,Hawaiian-Pacific_Islander-alone_pop,Two_or_more_races_pop,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less_than_a_high_school_diploma_2014-18,High_school_diploma_only_2014-18,Some_college_or_associate's_degree_2014-18,Bachelor's_degree_or_higher_2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active_Physicians_per_100000_Population_2018_(AAMC),Total_Active_Patient_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Patient_Care_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_General_Surgeons_per_100000_Population_2018_(AAMC),Active_Patient_Care_General_Surgeons_per_100000_Population_2018_(AAMC),Total_nurse_practitioners_(2019),Total_physician_assistants_(2019),Total_Hospitals_(2019),Internal_Medicine_Primary_Care_(2019),Family_Medicine-General_Practice_Primary_Care_(2019),Total_Specialist_Physicians_(2019),ICU_Beds_x,Total_Population,Population_Aged_60+,COUNTY_NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,county_pop2018_18_and_older,anycondition_number,Obesity_prevalence,Obesity_number,Heart_disease_prevalence,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
46665.0,52008.0,50925.0,47373.0,47062.0,50993.0,43526.0,25875.0,14672.0,252772.0,104174.0,3255.0,9767.0,474.0,8657.0,379099.0,3375.0,10802.0,11.7,8.7,3.0,1.5,4.5,6.0,27935.0,63603.0,72926.0,84008.0,60361.0,16.4,25.1,23.0,50112.0,186122.0,179013.0,7109.0,50112.0,92.9,255.0,223.5,86.2,78.1,7.1,6.2,172.2145054,154.8725741,4.089044861,184.5546587,146.9135404,546.8732408,259.0,368362.0,76042.0,380.0,33.0,37.0,67.0,292142.0,126338.0,31.2,91148.0,7.4,7.7,22548.0,12.6,36949.0,3.2,9440.0,3.0
1786.0,2104.0,1807.0,1764.0,1643.0,2218.0,2301.0,1259.0,718.0,13080.0,72.0,1813.0,83.0,5.0,547.0,15600.0,87.0,623.0,11.1,10.9,0.2,0.3,5.1,5.5,843.0,3792.0,3767.0,2250.0,2356.0,15.8,23.1,21.0,44627.0,7910.0,7572.0,338.0,44627.0,73.4,264.9,238.3,94.6,86.4,7.9,7.1,8.160152251,4.93741537,0.356889263,8.189669408,8.790746062,24.67902672,0.0,15779.0,4029.0,1282.0,49.0,55.0,3.0,12191.0,5512.0,35.6,4340.0,8.4,8.1,991.0,11.7,1422.0,3.5,421.0,6.0
739.0,817.0,933.0,909.0,797.0,908.0,856.0,528.0,493.0,6167.0,95.0,596.0,18.0,3.0,101.0,6980.0,-4.0,1537.0,9.6,10.2,-0.6,3.3,-3.3,0.0,621.0,1842.0,1662.0,932.0,866.0,15.7,19.2,17.9,50278.0,2878.0,2805.0,73.0,50278.0,88.1,240.4,219.1,92.8,84.8,9.2,8.6,3.742245547,3.196336577,0.450968279,2.682074504,4.280242792,7.579431784,0.0,6972.0,1925.0,1438.0,41.0,46.0,9.0,5562.0,2322.0,31.7,1763.0,8.5,6.7,371.0,11.0,610.0,3.3,181.0,6.0
250.0,255.0,213.0,256.0,230.0,276.0,386.0,246.0,191.0,2164.0,22.0,27.0,33.0,5.0,52.0,2303.0,-31.0,35.0,9.9,10.8,-0.9,0.9,-13.4,-12.5,167.0,508.0,666.0,353.0,338.0,14.9,25.9,25.4,40009.0,1253.0,1221.0,32.0,40009.0,55.6,285.7,262.5,95.4,88.9,7.8,7.1,1.170592587,0.908573936,0.03598713,1.012087477,1.101044427,2.947305482,0.0,2357.0,770.0,273.0,5.0,8.0,115.0,1834.0,693.0,25.5,468.0,9.3,8.5,156.0,11.7,215.0,3.9,72.0,6.0
178261.0,163759.0,218055.0,208490.0,159795.0,154036.0,126668.0,65806.0,35430.0,880257.0,308273.0,4058.0,74342.0,762.0,42608.0,1310300.0,14594.0,30780.0,14.4,7.6,6.8,4.6,-0.2,4.4,76705.0,210382.0,228179.0,333337.0,198207.0,15.5,22.2,22.2,60383.0,685914.0,659792.0,26122.0,60383.0,107.5,292.7,248.6,93.7,83.7,8.3,7.1,676.9272391,250.6390639,21.74596529,886.2041319,605.9726204,2553.693718,449.0,1253507.0,205767.0,29.0,35.0,39.0,49.0,1005657.0,392670.0,30.2,303708.0,6.0,6.9,69369.0,11.3,113626.0,2.6,26580.0,1.0
3297.0,3627.0,3559.0,2858.0,3254.0,3855.0,3591.0,2617.0,1362.0,24301.0,2845.0,179.0,119.0,13.0,563.0,28020.0,187.0,1303.0,10.7,14.5,-3.8,0.3,10.1,10.5,3479.0,8060.0,4527.0,3326.0,4963.0,18.6,27.5,27.4,42025.0,11940.0,11349.0,591.0,42025.0,80.3,253.1,225.8,85.1,77.8,8.1,7.4,23.79006235,4.93349936,0.475966801,14.84602534,10.28916058,41.81471815,6.0,28137.0,7284.0,115.0,42.0,47.0,17.0,22034.0,11719.0,35.6,7844.0,10.0,12.0,2638.0,14.8,3264.0,3.7,818.0,6.0
4167.0,5072.0,4980.0,4758.0,5055.0,5804.0,5646.0,3346.0,2140.0,39027.0,1042.0,135.0,260.0,2.0,502.0,40968.0,-361.0,3052.0,8.6,12.3,-3.7,0.3,-5.3,-5.0,2636.0,14154.0,7429.0,5370.0,6374.0,16.8,26.5,25.8,46529.0,17869.0,17009.0,860.0,46529.0,76.4,320.5,273.3,100.8,88.2,8.7,7.2,22.40162098,18.1343409,0.636573265,33.19137788,23.04459197,85.62390244,5.0,42070.0,10418.0,1395.0,38.0,42.0,83.0,32897.0,15745.0,37.1,12205.0,8.5,9.4,3089.0,12.2,4022.0,3.3,1099.0,5.0
690.0,714.0,626.0,604.0,642.0,769.0,727.0,537.0,377.0,3936.0,1608.0,24.0,32.0,2.0,84.0,5686.0,-147.0,125.0,10.8,13.4,-2.6,0.0,-23.1,-23.1,744.0,1596.0,1339.0,515.0,1246.0,22.4,31.2,29.5,42483.0,2813.0,2709.0,104.0,42483.0,72.5,228.7,202.9,79.1,71.9,7.0,6.1,2.602609921,1.798314269,0.078375584,2.690714888,1.843718056,6.912186017,0.0,5884.0,1561.0,142.0,10.0,13.0,201.0,4392.0,2120.0,34.1,1498.0,10.0,10.9,478.0,16.1,706.0,4.2,182.0,6.0
1345.0,1562.0,1359.0,1202.0,1141.0,1640.0,1685.0,1138.0,878.0,11420.0,134.0,98.0,50.0,9.0,239.0,11950.0,-22.0,727.0,9.9,11.8,-1.9,0.3,-0.3,0.1,754.0,2549.0,2884.0,2068.0,1075.0,9.6,12.2,11.3,51712.0,6041.0,5853.0,188.0,51712.0,88.9,227.6,206.5,88.0,80.5,6.8,6.3,6.739435447,3.414866195,0.570512501,4.945809813,7.3427832,15.65010192,0.0,12087.0,3564.0,46.0,16.0,20.0,115.0,9418.0,4457.0,37.4,3522.0,8.5,8.2,773.0,12.5,1178.0,3.3,312.0,6.0
1326.0,1362.0,1065.0,1204.0,1023.0,1387.0,1497.0,905.0,453.0,9580.0,62.0,249.0,46.0,12.0,273.0,10222.0,120.0,111.0,13.1,10.5,2.6,-0.4,9.7,9.3,656.0,2935.0,1925.0,1435.0,1442.0,14.3,18.9,17.4,44388.0,5050.0,4885.0,165.0,44388.0,77.8,240.4,219.1,92.8,84.8,9.2,8.6,5.480406014,4.680938752,0.660429477,3.927817418,6.268286794,11.09984981,0.0,10194.0,2751.0,169.0,41.0,46.0,19.0,7746.0,3539.0,34.2,2649.0,9.1,7.6,587.0,12.1,939.0,3.5,270.0,6.0
349.0,340.0,278.0,180.0,186.0,259.0,243.0,131.0,76.0,797.0,6.0,1114.0,5.0,0.0,120.0,2042.0,-25.0,49.0,22.4,15.1,7.3,0.0,-20.0,-20.0,237.0,465.0,379.0,171.0,699.0,35.2,38.8,39.9,32780.0,758.0,721.0,37.0,32780.0,57.5,240.4,219.1,92.8,84.8,9.2,8.6,1.094794471,0.935088724,0.131930835,0.78464128,1.252185642,2.217363854,0.0,2062.0,457.0,1459.0,41.0,46.0,95.0,1415.0,849.0,45.7,647.0,12.8,11.9,169.0,18.2,257.0,5.1,73.0,6.0
67098.0,66724.0,70075.0,65094.0,63444.0,67641.0,53460.0,31300.0,18474.0,376026.0,75723.0,7479.0,28961.0,1091.0,14030.0,503310.0,-384.0,10232.0,13.2,7.7,5.5,6.9,-13.2,-6.3,55296.0,113580.0,70711.0,93486.0,67374.0,13.6,21.9,20.8,71959.0,239206.0,227001.0,12205.0,71959.0,88.0,306.5,271.0,97.7,87.5,7.6,6.7,311.6972595,105.1985313,4.632803204,399.4380324,152.9955009,885.2043976,97.0,510563.0,98279.0,1131.0,30.0,34.0,31.0,383450.0,151561.0,31.0,118870.0,6.8,6.7,25533.0,12.3,47189.0,3.2,12135.0,2.0
8473.0,8536.0,8757.0,8121.0,7723.0,8423.0,8046.0,5489.0,2532.0,40895.0,22844.0,325.0,733.0,67.0,1236.0,66100.0,697.0,1357.0,12.3,12.2,0.1,0.2,10.3,10.5,7968.0,17293.0,11441.0,7211.0,11184.0,17.3,29.1,27.9,43510.0,28551.0,27209.0,1342.0,43510.0,74.2,228.7,202.9,79.1,71.9,7.0,6.1,30.25545476,20.90548245,0.911119614,31.27967888,21.43330347,80.35446636,22.0,64192.0,14777.0,420.0,10.0,13.0,255.0,50542.0,26016.0,36.3,18347.0,8.9,10.2,5175.0,15.7,7929.0,3.8,1945.0,2.0
830.0,832.0,726.0,824.0,962.0,1047.0,1315.0,905.0,438.0,7183.0,54.0,200.0,113.0,14.0,315.0,7879.0,-11.0,470.0,8.5,9.4,-0.9,0.1,-0.6,-0.5,772.0,2089.0,2120.0,910.0,1360.0,18.3,22.8,20.7,44847.0,3496.0,3296.0,200.0,44847.0,71.0,303.4,271.5,109.4,101.0,9.2,8.3,3.950110399,2.177166988,0.114686689,4.83000172,3.718856911,11.58523573,0.0,7807.0,2505.0,182.0,37.0,41.0,37.0,6366.0,3244.0,35.5,2260.0,10.8,10.9,697.0,14.7,936.0,4.1,259.0,6.0
2806.0,2900.0,3963.0,3816.0,3507.0,3304.0,2680.0,1634.0,781.0,17057.0,7643.0,172.0,159.0,45.0,315.0,25391.0,38.0,4677.0,10.6,10.1,0.6,2.2,-1.1,1.0,4381.0,6976.0,4129.0,2346.0,5298.0,25.6,32.7,31.4,41440.0,9692.0,9285.0,407.0,41440.0,70.7,228.7,202.9,79.1,71.9,7.0,6.1,11.62203104,8.030425188,0.349988474,12.01546636,8.233177131,30.86656967,0.0,25402.0,4769.0,425.0,10.0,13.0,267.0,20245.0,9420.0,33.6,6802.0,8.4,10.1,2043.0,14.8,2990.0,3.6,733.0,6.0
917.0,1033.0,768.0,804.0,924.0,1184.0,1297.0,937.0,533.0,7738.0,272.0,121.0,93.0,3.0,170.0,8397.0,-18.0,53.0,9.3,14.2,-4.9,0.7,2.1,2.9,1115.0,2094.0,1975.0,957.0,1604.0,19.3,30.6,28.2,39484.0,2960.0,2842.0,118.0,39484.0,65.1,224.8,199.9,72.9,66.5,6.2,5.4,2.896339939,1.709425683,0.153008665,3.177197145,2.812082777,9.917184975,0.0,8422.0,2576.0,1528.0,43.0,48.0,83.0,6633.0,3427.0,37.2,2467.0,11.2,10.6,701.0,16.0,1059.0,4.1,275.0,6.0
1102.0,1199.0,850.0,994.0,1145.0,1626.0,2526.0,1691.0,711.0,10947.0,34.0,492.0,56.0,6.0,309.0,11844.0,152.0,188.0,9.3,11.8,-2.5,-0.3,15.7,15.5,942.0,3757.0,2592.0,1505.0,1871.0,16.0,24.8,24.2,39861.0,4765.0,4461.0,304.0,39861.0,72.1,247.1,236.2,91.5,88.0,9.8,9.4,5.619267536,4.359392077,0.62436306,3.83537308,6.544662785,12.84404008,0.0,11414.0,4282.0,1055.0,26.0,30.0,89.0,9768.0,4175.0,29.0,2833.0,11.7,10.8,1055.0,15.5,1515.0,4.5,436.0,6.0
317.0,324.0,281.0,272.0,295.0,432.0,503.0,354.0,245.0,2948.0,7.0,17.0,6.0,0.0,45.0,3023.0,35.0,46.0,11.0,10.3,0.7,0.0,11.6,11.6,164.0,796.0,909.0,372.0,398.0,13.4,18.4,17.3,48778.0,1468.0,1424.0,44.0,48778.0,81.7,239.2,214.5,88.2,80.3,6.8,6.2,1.637426734,1.28800457,0.145723145,1.400822488,1.974313574,4.301183143,0.0,3019.0,1067.0,29.0,27.0,31.0,61.0,2437.0,1077.0,36.0,877.0,9.6,8.6,209.0,12.8,313.0,3.7,90.0,6.0
14460.0,16298.0,22490.0,17775.0,15790.0,15857.0,18385.0,10208.0,5110.0,113693.0,1959.0,8614.0,3899.0,456.0,7752.0,136373.0,-154.0,5545.0,10.6,10.0,0.6,0.0,-1.7,-1.7,8878.0,21615.0,34073.0,27380.0,27002.0,20.3,23.2,19.9,49471.0,63027.0,60782.0,2245.0,49471.0,65.7,279.6,243.8,96.2,87.1,7.2,6.2,53.13979904,27.29387498,1.237653293,77.09649189,52.39513857,202.6131523,32.0,135490.0,31200.0,177.0,4.0,6.0,23.0,110189.0,39310.0,26.2,28870.0,7.1,7.6,8420.0,10.3,11402.0,3.2,3567.0,5.0
9259.0,9817.0,9940.0,10401.0,9487.0,10258.0,9141.0,5471.0,3022.0,64290.0,9528.0,300.0,1054.0,52.0,1572.0,76796.0,127.0,4917.0,11.6,8.9,2.7,1.3,-2.3,-1.0,4246.0,16159.0,14918.0,17308.0,6362.0,8.9,12.0,11.2,62817.0,38229.0,37273.0,956.0,62817.0,115.4,273.1,236.3,86.6,79.0,7.0,6.3,42.83261046,8.335875316,1.529288404,47.77145989,34.29617273,136.194414,25.0,76749.0,16261.0,995.0,25.0,29.0,51.0,59690.0,26221.0,36.1,21548.0,6.8,7.7,4611.0,10.7,6402.0,2.8,1668.0,4.0
6292.0,7105.0,6325.0,7226.0,7209.0,8719.0,7710.0,4381.0,2391.0,54697.0,1011.0,406.0,459.0,42.0,743.0,57358.0,122.0,1413.0,10.3,8.8,1.4,0.5,0.2,0.7,2837.0,13637.0,14447.0,9336.0,4255.0,7.6,9.8,8.8,65435.0,31806.0,30950.0,856.0,65435.0,107.7,264.9,238.3,94.6,86.4,7.9,7.1,30.00320595,18.15386351,1.312208613,30.11173448,32.32177004,90.73971888,10.0,56790.0,13488.0,119.0,49.0,55.0,21.0,45176.0,19722.0,37.4,16896.0,6.8,6.5,2950.0,9.5,4299.0,2.9,1292.0,3.0
5008.0,6026.0,5640.0,5349.0,6579.0,8032.0,8139.0,5551.0,2816.0,50109.0,1426.0,242.0,344.0,32.0,987.0,53140.0,208.0,646.0,8.6,13.6,-5.0,-0.2,9.2,9.0,4608.0,14447.0,12303.0,7579.0,7779.0,14.8,22.0,21.2,54440.0,23153.0,22201.0,952.0,54440.0,104.0,253.1,225.8,85.1,77.8,8.1,7.4,45.11791268,9.356393861,0.902672226,28.15552414,19.51341874,79.30171743,6.0,52926.0,15778.0,1494.0,42.0,47.0,145.0,43159.0,21647.0,34.7,14976.0,10.0,11.5,4943.0,14.2,6126.0,3.6,1556.0,3.0
2342.0,2095.0,2088.0,1932.0,2142.0,2418.0,2388.0,1482.0,882.0,12810.0,4420.0,64.0,148.0,7.0,320.0,17769.0,-135.0,247.0,13.2,12.7,0.6,-0.1,-7.9,-8.0,2121.0,4774.0,3646.0,1937.0,3120.0,17.9,24.4,23.6,43887.0,9070.0,8762.0,308.0,43887.0,93.2,207.6,188.2,79.9,75.0,7.0,6.5,7.694058215,1.23222848,0.518833044,5.300351215,9.934473634,21.44313389,0.0,18352.0,4693.0,109.0,3.0,5.0,1.0,13695.0,7186.0,38.3,5245.0,10.3,10.8,1481.0,15.5,2120.0,3.9,536.0,6.0
822.0,865.0,767.0,741.0,912.0,1134.0,1154.0,898.0,424.0,7434.0,127.0,29.0,7.0,7.0,113.0,7717.0,26.0,96.0,8.6,14.1,-5.6,1.2,7.9,9.1,1084.0,2579.0,1114.0,818.0,1601.0,21.0,30.7,28.6,34238.0,2857.0,2715.0,142.0,34238.0,65.4,253.1,225.8,85.1,77.8,8.1,7.4,6.55203109,1.358737136,0.131086217,4.08875009,2.833742048,11.51620913,0.0,7684.0,2417.0,13.0,42.0,47.0,27.0,6160.0,3427.0,38.1,2347.0,13.1,15.4,950.0,18.1,1116.0,4.6,280.0,6.0
10782.0,12221.0,11779.0,10376.0,11573.0,13361.0,12396.0,7752.0,3776.0,51661.0,38591.0,939.0,970.0,76.0,1779.0,94016.0,4.0,2124.0,11.0,11.1,-0.1,0.5,-0.3,0.2,9439.0,21746.0,19963.0,13505.0,13024.0,14.2,22.8,20.7,50122.0,43288.0,41097.0,2191.0,50122.0,93.0,255.0,223.5,86.2,78.1,7.1,6.2,42.70894659,38.40817287,1.014077172,45.76928663,36.43434409,135.6237674,21.0,94125.0,22363.0,1227.0,33.0,37.0,127.0,73444.0,36526.0,38.2,28056.0,8.5,8.9,6521.0,15.0,11033.0,3.7,2711.0,4.0
1207.0,1432.0,1000.0,1112.0,1209.0,1533.0,1561.0,976.0,690.0,10433.0,64.0,40.0,43.0,8.0,132.0,10720.0,53.0,168.0,10.6,12.3,-1.8,0.8,5.8,6.6,539.0,2904.0,2594.0,1486.0,1198.0,11.4,14.0,11.7,60306.0,5570.0,5426.0,144.0,60306.0,100.4,218.2,193.1,84.8,77.9,6.9,6.5,6.528166482,2.897255988,0.400792739,4.340789159,7.339941606,13.88169428,0.0,10664.0,3168.0,595.0,15.0,19.0,77.0,8319.0,3696.0,37.6,3128.0,8.3,7.7,641.0,11.3,941.0,3.3,274.0,3.0
2575.0,2839.0,2382.0,2628.0,2662.0,3025.0,2849.0,1802.0,1173.0,21367.0,93.0,59.0,172.0,7.0,237.0,21935.0,-129.0,251.0,10.6,11.3,-0.6,1.0,-6.2,-5.2,1402.0,7086.0,4426.0,2413.0,1723.0,8.0,10.2,9.3,55995.0,12693.0,12283.0,410.0,55995.0,99.7,292.7,248.6,93.7,83.7,8.3,7.1,11.33206059,4.195808491,0.364037052,14.83544809,10.14424897,42.74995932,5.0,22190.0,5467.0,1316.0,35.0,39.0,175.0,16978.0,7746.0,34.2,5806.0,8.8,10.0,1697.0,12.8,2173.0,3.2,547.0,6.0
1382.0,1465.0,1338.0,1280.0,1395.0,1657.0,1624.0,1141.0,648.0,11568.0,90.0,34.0,44.0,4.0,190.0,11930.0,-97.0,163.0,10.7,13.5,-2.8,0.3,-5.6,-5.3,914.0,4151.0,2394.0,1176.0,1651.0,14.1,22.3,21.1,45161.0,5341.0,5135.0,206.0,45161.0,81.0,230.8,212.0,80.3,74.4,6.5,6.1,6.15586387,1.506430631,0.235324075,4.690436676,5.924105311,15.5206924,0.0,12214.0,3332.0,540.0,14.0,18.0,9.0,9333.0,4519.0,34.7,3239.0,9.3,11.5,1073.0,14.1,1314.0,3.5,329.0,6.0
2554.0,2981.0,2852.0,2504.0,3204.0,3873.0,3946.0,2835.0,1283.0,24217.0,1109.0,172.0,88.0,8.0,438.0,26032.0,217.0,290.0,8.4,13.1,-4.7,0.0,13.0,13.0,3692.0,7157.0,5417.0,2407.0,4180.0,16.3,24.7,22.2,42132.0,11622.0,11207.0,415.0,42132.0,84.5,217.1,196.7,77.2,71.2,7.6,6.9,13.51164628,2.849322333,0.53790945,12.16953557,9.948661902,33.77645277,0.0,25855.0,7513.0,9.0,0.0,1.0,19.0,21042.0,11769.0,39.1,8227.0,10.8,12.1,2540.0,15.9,3353.0,3.9,814.0,6.0
107.0,132.0,67.0,96.0,110.0,143.0,160.0,112.0,53.0,936.0,0.0,17.0,5.0,1.0,21.0,980.0,-42.0,0.0,6.0,9.0,-3.0,1.0,-40.0,-39.0,16.0,173.0,177.0,52.0,64.0,6.5,7.4,6.5,58910.0,410.0,392.0,18.0,58910.0,82.5,216.2,199.9,65.3,62.2,5.8,5.4,0.374191936,0.247394503,0.016740981,0.301027647,0.326139119,1.145827171,0.0,702.0,156.0,1660.0,44.0,49.0,9.0,763.0,313.0,30.8,235.0,8.0,6.5,50.0,11.7,90.0,3.2,24.0,6.0
11583.0,11299.0,9789.0,12122.0,11119.0,12421.0,13138.0,10635.0,6576.0,81974.0,12028.0,917.0,1548.0,166.0,2049.0,98682.0,1450.0,794.0,11.5,11.9,-0.4,0.4,14.8,15.1,6633.0,15230.0,21771.0,25502.0,10263.0,10.5,14.9,14.1,59471.0,41079.0,39523.0,1556.0,59471.0,110.3,255.0,223.5,86.2,78.1,7.1,6.2,44.82858521,40.31436474,1.06440567,48.04080947,38.24257513,142.3547547,68.0,94191.0,28522.0,1226.0,33.0,37.0,125.0,77656.0,30214.0,30.1,23374.0,8.7,8.2,6334.0,12.1,9369.0,3.5,2692.0,5.0
3987.0,4325.0,3496.0,4260.0,4266.0,5224.0,4657.0,2394.0,1726.0,33543.0,141.0,81.0,227.0,9.0,334.0,34335.0,176.0,343.0,9.8,9.3,0.6,0.0,4.6,4.7,953.0,6965.0,8199.0,7753.0,1446.0,4.3,4.3,3.5,88481.0,18595.0,17951.0,644.0,88481.0,136.0,284.4,240.5,99.6,87.2,7.0,5.8,13.37442391,6.715507634,0.503932555,26.00777053,16.31447962,57.62616984,0.0,33739.0,7670.0,49.0,13.0,17.0,133.0,26747.0,11483.0,32.1,8586.0,6.5,7.0,1881.0,9.1,2436.0,2.7,721.0,2.0
167.0,104.0,121.0,143.0,86.0,180.0,216.0,123.0,98.0,1202.0,4.0,11.0,1.0,0.0,20.0,1238.0,15.0,11.0,14.6,10.6,4.1,0.0,9.8,9.8,70.0,357.0,386.0,172.0,167.0,13.7,20.1,22.7,47985.0,672.0,655.0,17.0,47985.0,86.9,247.1,236.2,91.5,88.0,9.8,9.4,0.587356738,0.455667628,0.06526186,0.400894282,0.684084138,1.342529688,0.0,1320.0,457.0,705.0,26.0,30.0,11.0,986.0,393.0,29.0,286.0,9.1,8.1,80.0,11.9,117.0,3.6,36.0,6.0
72371.0,67298.0,101454.0,97484.0,66192.0,76789.0,66200.0,34684.0,20023.0,191310.0,378476.0,2723.0,16663.0,479.0,12844.0,602495.0,-7346.0,26054.0,13.1,11.4,1.7,3.3,-17.1,-13.8,64129.0,126763.0,101071.0,132615.0,109306.0,18.9,26.1,27.3,50501.0,289758.0,273304.0,16454.0,50501.0,60.8,386.0,306.1,116.2,97.6,9.6,7.5,333.3170247,229.4234143,4.985298007,567.1275012,170.9957216,1369.162245,508.0,619796.0,115716.0,820.0,20.0,24.0,510.0,479318.0,212754.0,34.8,166803.0,6.3,7.4,35576.0,14.1,67471.0,3.6,17034.0,1.0
4126.0,4724.0,5311.0,4830.0,4914.0,6365.0,5496.0,3128.0,1718.0,36538.0,2671.0,323.0,241.0,22.0,817.0,40612.0,-147.0,2670.0,9.5,10.2,-0.6,0.2,-3.2,-3.0,3821.0,11503.0,9601.0,4707.0,4819.0,12.6,17.6,15.7,52658.0,17616.0,16746.0,870.0,52658.0,77.8,375.1,304.1,112.9,94.8,10.2,7.4,26.20778091,18.48115103,0.344975944,43.05964797,13.46653083,101.6390571,0.0,41584.0,9631.0,771.0,32.0,36.0,73.0,32754.0,16079.0,37.5,12283.0,8.7,10.3,3375.0,13.1,4289.0,3.3,1075.0,2.0
31768.0,34630.0,51537.0,32722.0,29240.0,30047.0,28590.0,16690.0,9646.0,215269.0,31383.0,1375.0,7428.0,165.0,9250.0,264870.0,1869.0,8460.0,11.8,8.3,3.5,1.6,2.0,3.6,10469.0,35872.0,54609.0,62075.0,36927.0,14.4,16.5,14.7,55881.0,132886.0,128349.0,4537.0,55881.0,98.7,287.0,249.7,97.8,87.6,7.9,6.7,117.1203837,100.2412696,3.815686708,196.4813676,159.5963961,537.985328,34.0,259830.0,51450.0,859.0,22.0,26.0,77.0,207559.0,85818.0,30.6,63513.0,6.5,7.5,15514.0,9.7,20169.0,2.8,5759.0,3.0
2381.0,2454.0,2742.0,2555.0,2382.0,2994.0,2491.0,1516.0,871.0,9037.0,10949.0,37.0,124.0,3.0,236.0,20386.0,92.0,1866.0,10.3,11.0,-0.7,0.0,5.2,5.3,2805.0,6012.0,3344.0,1975.0,4787.0,25.9,39.6,41.3,39444.0,7157.0,6799.0,358.0,39444.0,67.3,228.7,202.9,79.1,71.9,7.0,6.1,9.331130118,6.447491153,0.280999765,9.647012612,6.610277224,24.78224132,0.0,20506.0,4483.0,64.0,10.0,13.0,303.0,15988.0,7885.0,37.3,5964.0,9.0,10.3,1651.0,17.3,2773.0,4.2,666.0,6.0
77292.0,88424.0,88312.0,91900.0,90854.0,103628.0,83297.0,48923.0,32758.0,550905.0,54772.0,1488.0,83346.0,325.0,14552.0,705388.0,4071.0,17045.0,10.2,8.4,1.8,6.0,-2.0,4.1,29903.0,95171.0,104770.0,258768.0,44959.0,6.5,5.9,5.5,100184.0,393159.0,381505.0,11654.0,100184.0,125.5,449.5,353.7,134.3,114.6,9.6,7.3,640.1702473,221.361551,7.66487365,939.5091129,201.4328795,2117.75349,59.0,694389.0,155147.0,829.0,21.0,25.0,21.0,557639.0,183465.0,23.8,132718.0,5.5,4.9,27536.0,8.2,45784.0,2.5,13800.0,2.0
3052.0,3164.0,3010.0,3052.0,2992.0,3215.0,3067.0,1957.0,1206.0,16418.0,7833.0,67.0,98.0,12.0,287.0,24715.0,-388.0,729.0,11.5,13.5,-2.0,0.4,-14.0,-13.6,3535.0,6761.0,4680.0,2071.0,6500.0,27.2,35.7,35.6,36408.0,10130.0,9609.0,521.0,36408.0,81.4,191.3,174.8,65.9,61.2,7.1,6.7,17.26267273,0.88547746,0.819273538,9.756803046,9.078212842,27.97943265,6.0,25466.0,5805.0,46.0,24.0,28.0,91.0,18997.0,11465.0,43.5,8264.0,10.8,12.2,2323.0,17.0,3226.0,4.2,803.0,6.0
2599.0,2661.0,2582.0,2431.0,2321.0,3181.0,3120.0,1991.0,1054.0,13728.0,7820.0,64.0,72.0,1.0,255.0,21940.0,-272.0,116.0,11.8,11.4,0.5,0.1,-12.9,-12.7,3054.0,6221.0,3839.0,2350.0,4428.0,20.3,27.7,26.7,46603.0,9999.0,9463.0,536.0,46603.0,97.0,260.3,231.8,84.1,75.8,9.1,7.8,11.1301298,3.611171555,0.743891924,11.80339907,8.437052707,35.27836827,0.0,22271.0,5833.0,773.0,18.0,22.0,77.0,17147.0,8901.0,37.4,6413.0,9.7,10.9,1871.0,16.2,2779.0,4.0,683.0,3.0
2578.0,2566.0,2308.0,2578.0,2658.0,3235.0,4032.0,2739.0,1173.0,22631.0,98.0,417.0,170.0,20.0,531.0,23867.0,776.0,246.0,11.0,10.8,0.2,-0.3,33.0,32.7,2070.0,5498.0,6312.0,2762.0,3049.0,12.9,19.7,17.4,51348.0,9464.0,8898.0,566.0,51348.0,81.3,303.4,271.5,109.4,101.0,9.2,8.3,11.96564093,6.595055782,0.347407947,14.63100026,11.26512982,35.09389786,0.0,21717.0,7028.0,1360.0,37.0,41.0,13.0,19151.0,9180.0,34.0,6511.0,9.8,10.2,1948.0,14.0,2675.0,3.8,731.0,5.0
